Chandrapur,1941,0,35730
Chandrapur,1951,0,40744
Chandrapur,1961,28.54,51484
Chandrapur,1971,28.54,75134
Chandrapur,1981,28.54,115777
Chandrapur,1991,56.28,226105
Chandrapur,2001,56.35,289450
Chandrapur,2011,56.35,320379
Junagadh,1901,0,34251
Junagadh,1911,0,35413
Junagadh,1921,0,33221
Junagadh,1931,0,39890
Junagadh,1941,0,58111
Junagadh,1951,0,62730
Junagadh,1961,13.47,74298
Junagadh,1971,13.47,95900
Junagadh,1981,13.47,120416
Junagadh,1991,17.09,167110
Junagadh,2001,28.13,252108
Junagadh,2011,57.16,319462
English Bazar U A,1901,0,17410
English Bazar U A,1911,0,18072
English Bazar U A,1921,0,17202
English Bazar U A,1931,0,19686
English Bazar U A,1941,0,27178
English Bazar U A,1951,0,35161
English Bazar U A,1961,7.87,50785
English Bazar U A,1971,7.87,68026
English Bazar U A,1981,10.26,93244
English Bazar U A,1991,20.76,186537
English Bazar U A,2001,22.63,224415
English Bazar U A,2011,28.41,313681
Purnia U A,1901,0,14007
Purnia U A,1911,0,14784
Purnia U A,1921,0,14102
Purnia U A,1931,0,15474
Purnia U A,1941,0,19036
Purnia U A,1951,0,25060
Purnia U A,1961,54.65,53653
Purnia U A,1971,59.7,71311
Purnia U A,1981,60.26,109875
Purnia U A,1991,60.26,136918
Purnia U A,2001,60.26,197211
Purnia U A,2011,108.03,312669
Nizamabad,1901,0,12871
Nizamabad,1911,0,17353
Nizamabad,1921,0,15672
Nizamabad,1931,0,18809
Nizamabad,1941,0,32741
Nizamabad,1951,0,55195
Nizamabad,1961,36.86,79093
Nizamabad,1971,36.86,115640
Nizamabad,1981,36.86,183061
Nizamabad,1991,36.86,241034
Nizamabad,2001,30.5,288722
Nizamabad,2011,30.5,311152
Hardwar U A,1901,0,25597
Hardwar U A,1911,0,28682
Hardwar U A,1921,0,30764
Hardwar U A,1931,0,33287
Hardwar U A,1941,0,40823
Hardwar U A,1951,0,57338
Hardwar U A,1961,13.21,59960
Hardwar U A,1971,42.01,91371
Hardwar U A,1981,42.01,145946
Hardwar U A,1991,42.01,187392
Hardwar U A,2001,45.17,220767
Hardwar U A,2011,60.68,310796
Darbhanga U A,1901,0,66244
Darbhanga U A,1911,0,62628
Darbhanga U A,1921,0,53700
Darbhanga U A,1931,0,60676
Darbhanga U A,1941,0,69203
Darbhanga U A,1951,0,84816
Darbhanga U A,1961,19.43,103016
Darbhanga U A,1971,19.18,132059
Darbhanga U A,1981,19.18,176301
Darbhanga U A,1991,19.18,218391
Darbhanga U A,2001,19.18,267348
Darbhanga U A,2011,21.51,308011
Parbhani,1901,0,9958
Parbhani,1911,0,9081
Parbhani,1921,0,14755
Parbhani,1931,0,16830
Parbhani,1941,0,21683
Parbhani,1951,0,33446
Parbhani,1961,46.57,36795
Parbhani,1971,46.57,61570
Parbhani,1981,46.57,109364
Parbhani,1991,57.6,190255
Parbhani,2001,57.6,259329
Parbhani,2011,57.6,307170
Hisar U A,1901,0,17647
Hisar U A,1911,0,17162
Hisar U A,1921,0,21415
Hisar U A,1931,0,25179
Hisar U A,1941,0,28618
Hisar U A,1951,0,35297
Hisar U A,1961,17.53,60222
Hisar U A,1971,31.34,89437
Hisar U A,1981,41.38,137369
Hisar U A,1991,49.43,181255
Hisar U A,2001,49.43,263186
Hisar U A,2011,49.43,307024
Baharampur U A,1901,0,24397
Baharampur U A,1911,0,26143
Baharampur U A,1921,0,26670
Baharampur U A,1931,0,27403
Baharampur U A,1941,0,41558
Baharampur U A,1951,0,55613
Baharampur U A,1961,16.19,62317
Baharampur U A,1971,18.97,78909
Baharampur U A,1981,19.45,102311
Baharampur U A,1991,19.45,126400
Baharampur U A,2001,22.67,183045
Baharampur U A,2011,62.53,304487
Tumkur,1901,0,13955
Tumkur,1911,0,6039
Tumkur,1921,0,14246
Tumkur,1931,0,18196
Tumkur,1941,0,21893
Tumkur,1951,0,35999
Tumkur,1961,19.43,47277
Tumkur,1971,12.95,70476
Tumkur,1981,15.32,108670
Tumkur,1991,36.71,179877
Tumkur,2001,64.27,248929
Tumkur,2011,64.27,302143
Karnal U A,1901,0,23559
Karnal U A,1911,0,21961
Karnal U A,1921,0,22845
Karnal U A,1931,0,26610
Karnal U A,1941,0,37444
Karnal U A,1951,0,59790
Karnal U A,1961,9.84,72109
Karnal U A,1971,18.57,92784
Karnal U A,1981,22.1,132107
Karnal U A,1991,23.6,176131
Karnal U A,2001,25.1,221236
Karnal U A,2011,29.46,302140
Habra U A,1961,24.76,64716
Habra U A,1971,20.14,93351
Habra U A,1981,25.08,129610
Habra U A,1991,36.88,196970
Habra U A,2001,44.18,254685
Habra U A,2011,47.53,299782
Kharagpur U A,1911,0,18957
Kharagpur U A,1921,0,25280
Kharagpur U A,1931,0,58134
Kharagpur U A,1941,0,87185
Kharagpur U A,1951,0,129636
Kharagpur U A,1961,33.38,147253
Kharagpur U A,1971,33.38,161257
Kharagpur U A,1981,123.02,232575
Kharagpur U A,1991,125.19,264842
Kharagpur U A,2001,123.02,272865
Kharagpur U A,2011,125.19,299683
Karimnagar U A,1901,0,5752
Karimnagar U A,1911,0,8347
Karimnagar U A,1921,0,9399
Karimnagar U A,1931,0,10903
Karimnagar U A,1941,0,17437
Karimnagar U A,1951,0,23826
Karimnagar U A,1961,10.62,31554
Karimnagar U A,1971,10.62,48918
Karimnagar U A,1981,10.62,86125
Karimnagar U A,1991,23.82,148583
Karimnagar U A,2001,39.43,218302
Karimnagar U A,2011,54.65,297447
Biharsharif,1901,0,45063
Biharsharif,1911,0,35151
Biharsharif,1921,0,36720
Biharsharif,1931,0,46994
Biharsharif,1941,0,54551
Biharsharif,1951,0,63124
Biharsharif,1961,19.43,78581
Biharsharif,1971,19.34,100046
Biharsharif,1981,19.34,151343
Biharsharif,1991,23.5,201323
Biharsharif,2001,23.5,232071
Biharsharif,2011,23.5,297268
Palakkad U A,1901,0,44177
Palakkad U A,1911,0,44319
Palakkad U A,1921,0,45487
Palakkad U A,1931,0,49064
Palakkad U A,1941,0,55160
Palakkad U A,1951,0,69504
Palakkad U A,1961,26.6,77620
Palakkad U A,1971,30.59,102820
Palakkad U A,1981,30.59,117986
Palakkad U A,1991,59.05,180033
Palakkad U A,2001,45.02,197369
Palakkad U A,2011,123.32,293533
Aizawl,1951,0,6950
Aizawl,1961,12.95,14257
Aizawl,1971,18.39,31740
Aizawl,1981,110.0,74493
Aizawl,1991,110.0,155240
Aizawl,2001,128.98,228280
Aizawl,2011,129.0,293416
Sonipat  U A,1901,0,12990
Sonipat  U A,1911,0,12014
Sonipat  U A,1921,0,12981
Sonipat  U A,1931,0,15050
Sonipat  U A,1941,0,17781
Sonipat  U A,1951,0,30189
Sonipat  U A,1961,4.38,45882
Sonipat  U A,1971,21.37,62393
Sonipat  U A,1981,21.37,109369
Sonipat  U A,1991,28.32,143922
Sonipat  U A,2001,47.75,225074
Sonipat  U A,2011,43.81,293025
Dindigul U A,1901,0,25182
Dindigul U A,1911,0,25052
Dindigul U A,1921,0,30922
Dindigul U A,1931,0,43617
Dindigul U A,1941,0,56275
Dindigul U A,1951,0,78361
Dindigul U A,1961,14.01,92947
Dindigul U A,1971,11.77,128429
Dindigul U A,1981,14.01,164103
Dindigul U A,1991,14.01,182477
Dindigul U A,2001,35.06,216523
Dindigul U A,2011,66.93,292512
Farrukhabad Fatehgarh,1901,0,67338
Farrukhabad Fatehgarh,1911,0,59647
Farrukhabad Fatehgarh,1921,0,51567
Farrukhabad Fatehgarh,1931,0,60354
Farrukhabad Fatehgarh,1941,0,69418
Farrukhabad Fatehgarh,1951,0,80332
Farrukhabad Fatehgarh,1961,14.79,94591
Farrukhabad Fatehgarh,1971,14.94,110835
Farrukhabad Fatehgarh,1981,21.09,160796
Farrukhabad Fatehgarh,1991,21.33,208727
Farrukhabad Fatehgarh,2001,23.4,242997
Farrukhabad Fatehgarh,2011,23.4,291374
Thanjavur U A,1901,0,57870
Thanjavur U A,1911,0,60341
Thanjavur U A,1921,0,59913
Thanjavur U A,1931,0,66889
Thanjavur U A,1941,0,68702
Thanjavur U A,1951,0,100680
Thanjavur U A,1961,23.52,111099
Thanjavur U A,1971,24.29,140547
Thanjavur U A,1981,29.15,184015
Thanjavur U A,1991,15.36,202013
Thanjavur U A,2001,74.31,248293
Thanjavur U A,2011,96.6,291067
Santipur U A,1901,0,26898
Santipur U A,1911,0,26703
Santipur U A,1921,0,24792
Santipur U A,1931,0,24992
Santipur U A,1941,0,29892
Santipur U A,1951,0,42413
Santipur U A,1961,30.01,67212
Santipur U A,1971,30.01,78897
Santipur U A,1981,61.45,135465
Santipur U A,1991,61.45,182149
Santipur U A,2001,55.17,225060
Santipur U A,2011,59.2,290345
Dewas,1901,0,15403
Dewas,1911,0,15285
Dewas,1921,0,14970
Dewas,1931,0,16810
Dewas,1941,0,22949
Dewas,1951,0,27879
Dewas,1961,11.53,34577
Dewas,1971,14.68,51866
Dewas,1981,17.36,83465
Dewas,1991,100.22,164364
Dewas,2001,100.22,231672
Dewas,2011,100.22,289550
Anand U A,1901,0,10010
Anand U A,1911,0,10139
Anand U A,1921,0,11054
Anand U A,1931,0,11660
Anand U A,1941,0,17154
Anand U A,1951,0,36785
Anand U A,1961,23.49,47240
Anand U A,1971,23.43,74664
Anand U A,1981,24.64,104032
Anand U A,1991,0,174480
Anand U A,2001,60.26,218486
Anand U A,2011,75.7,288095
Bathinda,1901,0,13185
Bathinda,1911,0,15037
Bathinda,1921,0,20154
Bathinda,1931,0,22771
Bathinda,1941,0,24833
Bathinda,1951,0,34991
Bathinda,1961,20.72,52253
Bathinda,1971,20.72,65318
Bathinda,1981,82.88,127363
Bathinda,1991,97.0,159042
Bathinda,2001,110.0,217256
Bathinda,2011,68.5,285788
Jalna,1901,0,20270
Jalna,1911,0,18993
Jalna,1921,0,16912
Jalna,1931,0,22408
Jalna,1941,0,38096
Jalna,1951,0,58478
Jalna,1961,51.98,67158
Jalna,1971,25.9,91099
Jalna,1981,25.9,122276
Jalna,1991,81.64,174985
Jalna,2001,81.64,235795
Jalna,2011,81.64,285577
Satna U A,1901,0,7471
Satna U A,1911,0,7192
Satna U A,1921,0,7998
Satna U A,1931,0,11176
Satna U A,1941,0,11575
Satna U A,1951,0,20183
Satna U A,1961,17.64,38046
Satna U A,1971,36.24,62162
Satna U A,1981,21.09,96667
Satna U A,1991,86.77,160500
Satna U A,2001,79.01,229307
Satna U A,2011,79.01,282977
Navsari U A,1901,0,21451
Navsari U A,1911,0,17982
Navsari U A,1921,0,19437
Navsari U A,1931,0,24397
Navsari U A,1941,0,35445
Navsari U A,1951,0,44663
Navsari U A,1961,0,63190
Navsari U A,1971,18.07,80101
Navsari U A,1981,21.75,129266
Navsari U A,1991,0,190946
Navsari U A,2001,30.87,232411
Navsari U A,2011,32.88,282791
Maunath Bhanjan,1901,0,17696
Maunath Bhanjan,1911,0,16751
Maunath Bhanjan,1921,0,17998
Maunath Bhanjan,1931,0,21354
Maunath Bhanjan,1941,0,29357
Maunath Bhanjan,1951,0,34807
Maunath Bhanjan,1961,7.77,48785
Maunath Bhanjan,1971,7.77,64058
Maunath Bhanjan,1981,9.11,86326
Maunath Bhanjan,1991,9.11,136697
Maunath Bhanjan,2001,25.61,212657
Maunath Bhanjan,2011,39.0,278745
Ratlam U A,1901,0,36321
Ratlam U A,1911,0,27957
Ratlam U A,1921,0,30133
Ratlam U A,1931,0,37675
Ratlam U A,1941,0,44939
Ratlam U A,1951,0,63403
Ratlam U A,1961,12.95,87472
Ratlam U A,1971,15.53,119247
Ratlam U A,1981,40.87,155578
Ratlam U A,1991,40.87,195776
Ratlam U A,2001,40.87,234419
Ratlam U A,2011,41.37,273998
Sambalpur   U A,1901,0,12870
Sambalpur   U A,1911,0,12981
Sambalpur   U A,1921,0,13594
Sambalpur   U A,1931,0,15017
Sambalpur   U A,1941,0,17079
Sambalpur   U A,1951,0,23525
Sambalpur   U A,1961,44.81,57738
Sambalpur   U A,1971,76.69,105085
Sambalpur   U A,1981,89.5,162214
Sambalpur   U A,1991,89.5,193297
Sambalpur   U A,2001,89.5,226469
Sambalpur   U A,2011,89.5,266271
Ranipet U A,1901,0,28408
Ranipet U A,1911,0,35699
Ranipet U A,1921,0,37745
Ranipet U A,1931,0,46558
Ranipet U A,1941,0,55218
Ranipet U A,1951,0,66130
Ranipet U A,1961,32.35,75623
Ranipet U A,1971,27.12,92411
Ranipet U A,1981,27.32,114854
Ranipet U A,1991,27.63,141373
Ranipet U A,2001,49.9,191329
Ranipet U A,2011,85.32,264330
Hapur,1901,0,17796
Hapur,1911,0,19142
Hapur,1921,0,20388
Hapur,1931,0,25116
Hapur,1941,0,33756
Hapur,1951,0,49260
Hapur,1961,5.83,55248
Hapur,1971,5.83,71266
Hapur,1981,5.83,102837
Hapur,1991,14.2,146262
Hapur,2001,14.2,211983
Hapur,2011,14.2,262983
Khammam U A,1911,0,9117
Khammam U A,1921,0,11532
Khammam U A,1931,0,13002
Khammam U A,1941,0,18982
Khammam U A,1951,0,28251
Khammam U A,1961,8.68,35888
Khammam U A,1971,8.68,56919
Khammam U A,1981,18.53,98757
Khammam U A,1991,25.52,149077
Khammam U A,2001,25.52,198620
Khammam U A,2011,39.82,262255
Arrah,1901,0,46170
Arrah,1911,0,38549
Arrah,1921,0,40769
Arrah,1931,0,48922
Arrah,1941,0,53122
Arrah,1951,0,64205
Arrah,1961,28.72,76766
Arrah,1971,30.97,92919
Arrah,1981,30.97,125111
Arrah,1991,30.97,157082
Arrah,2001,30.97,203380
Arrah,2011,30.97,261430
Etawah,1901,0,42570
Etawah,1911,0,45350
Etawah,1921,0,41558
Etawah,1931,0,46948
Etawah,1941,0,53114
Etawah,1951,0,59986
Etawah,1961,9.35,69681
Etawah,1971,9.35,85894
Etawah,1981,9.35,112174
Etawah,1991,9.35,124072
Etawah,2001,40.94,210453
Etawah,2011,28.94,256838
Faizabad U A,1901,0,71179
Faizabad U A,1911,0,54655
Faizabad U A,1921,0,56620
Faizabad U A,1931,0,65718
Faizabad U A,1941,0,57632
Faizabad U A,1951,0,82498
Faizabad U A,1961,51.18,88296
Faizabad U A,1971,51.17,109806
Faizabad U A,1981,63.39,143167
Faizabad U A,1991,63.39,176922
Faizabad U A,2001,63.39,208162
Faizabad U A,2011,51.94,256624
Wadhwan U A,1901,0,27478
Wadhwan U A,1911,0,24876
Wadhwan U A,1921,0,28111
Wadhwan U A,1931,0,31613
Wadhwan U A,1941,0,40589
Wadhwan U A,1951,0,57635
Wadhwan U A,1961,23.28,75706
Wadhwan U A,1971,32.6,97251
Wadhwan U A,1981,32.6,130602
Wadhwan U A,1991,32.6,166466
Wadhwan U A,2001,58.6,219585
Wadhwan U A,2011,58.6,253606
Bharatpur U A,1901,0,43601
Bharatpur U A,1911,0,33918
Bharatpur U A,1921,0,33495
Bharatpur U A,1931,0,30173
Bharatpur U A,1941,0,35541
Bharatpur U A,1951,0,37321
Bharatpur U A,1961,28.88,49776
Bharatpur U A,1971,23.42,69902
Bharatpur U A,1981,34.83,105274
Bharatpur U A,1991,51.41,156880
Bharatpur U A,2001,56.95,205235
Bharatpur U A,2011,60.07,252838
Ramagundam U A,1971,28.47,31928
Ramagundam U A,1981,28.47,82908
Ramagundam U A,1991,28.47,214384
Ramagundam U A,2001,117.5,248696
Ramagundam U A,2011,169.57,252308
Begusarai,1921,0,9062
Begusarai,1931,0,7739
Begusarai,1941,0,12803
Begusarai,1951,0,15141
Begusarai,1961,7.56,27346
Begusarai,1971,9.61,44084
Begusarai,1981,10.25,68305
Begusarai,1991,11.52,84018
Begusarai,2001,11.51,107623
Begusarai,2011,47.51,252008
Morvi U A,1901,0,17820
Morvi U A,1911,0,14962
Morvi U A,1921,0,13115
Morvi U A,1931,0,18934
Morvi U A,1941,0,37048
Morvi U A,1951,0,40722
Morvi U A,1961,9.71,50192
Morvi U A,1971,8.62,60976
Morvi U A,1981,8.62,73327
Morvi U A,1991,0,120117
Morvi U A,2001,0,178055
Morvi U A,2011,66.5,251859
Eluru U A,1901,0,33521
Eluru U A,1911,0,37819
Eluru U A,1921,0,45862
Eluru U A,1931,0,57342
Eluru U A,1941,0,64911
Eluru U A,1951,0,87213
Eluru U A,1961,12.02,108321
Eluru U A,1971,14.38,127023
Eluru U A,1981,14.55,168154
Eluru U A,1991,14.55,212866
Eluru U A,2001,22.19,215804
Eluru U A,2011,23.85,250834
Ganganagar U A,1931,0,9943
Ganganagar U A,1941,0,16136
Ganganagar U A,1951,0,36437
Ganganagar U A,1961,6.09,63854
Ganganagar U A,1971,6.09,90042
Ganganagar U A,1981,6.09,123692
Ganganagar U A,1991,20.87,161482
Ganganagar U A,2001,26.38,222858
Ganganagar U A,2011,36.67,249914
Dankuni U A,1981,8.24,24138
Dankuni U A,1991,11.74,51792
Dankuni U A,2001,18.26,90437
Dankuni U A,2011,64.29,249015
Gandhidham,1951,0,5092
Gandhidham,1961,0,26514
Gandhidham,1971,12.98,38908
Gandhidham,1981,12.98,61489
Gandhidham,1991,29.58,104585
Gandhidham,2001,29.58,151693
Gandhidham,2011,29.58,247992
Mirzapur Vindhyachal U A,1901,0,66071
Mirzapur Vindhyachal U A,1911,0,32332
Mirzapur Vindhyachal U A,1921,0,54994
Mirzapur Vindhyachal U A,1931,0,61184
Mirzapur Vindhyachal U A,1941,0,70944
Mirzapur Vindhyachal U A,1951,0,86528
Mirzapur Vindhyachal U A,1961,38.85,100097
Mirzapur Vindhyachal U A,1971,38.85,105939
Mirzapur Vindhyachal U A,1981,38.85,127787
Mirzapur Vindhyachal U A,1991,38.85,169336
Mirzapur Vindhyachal U A,2001,40.68,210763
Mirzapur Vindhyachal U A,2011,42.09,246920
Sikar U A,1901,0,21523
Sikar U A,1911,0,22317
Sikar U A,1921,0,21080
Sikar U A,1931,0,26297
Sikar U A,1941,0,32334
Sikar U A,1951,0,44140
Sikar U A,1961,24.71,50636
Sikar U A,1971,24.71,70987
Sikar U A,1981,19.5,102970
Sikar U A,1991,22.57,148272
Sikar U A,2001,24.67,185925
Sikar U A,2011,47.18,244497
Alappuzha U A,1901,0,24918
Alappuzha U A,1911,0,25665
Alappuzha U A,1921,0,32074
Alappuzha U A,1931,0,43838
Alappuzha U A,1941,0,56333
Alappuzha U A,1951,0,116278
Alappuzha U A,1961,46.78,138834
Alappuzha U A,1971,46.77,160166
Alappuzha U A,1981,46.77,169940
Alappuzha U A,1991,70.48,227716
Alappuzha U A,2001,65.57,239384
Alappuzha U A,2011,65.57,240991
Katihar U A,1901,0,9761
Katihar U A,1911,0,10219
Katihar U A,1921,0,14533
Katihar U A,1931,0,15864
Katihar U A,1941,0,26326
Katihar U A,1951,0,42365
Katihar U A,1961,10.9,59344
Katihar U A,1971,16.56,80121
Katihar U A,1981,24.54,122005
Katihar U A,1991,24.54,154367
Katihar U A,2001,24.54,190873
Katihar U A,2011,51.7,240838
Vizianagaram U A,1901,0,37270
Vizianagaram U A,1911,0,37550
Vizianagaram U A,1921,0,39299
Vizianagaram U A,1931,0,44696
Vizianagaram U A,1941,0,51749
Vizianagaram U A,1951,0,67104
Vizianagaram U A,1961,8.81,76808
Vizianagaram U A,1971,19.31,99004
Vizianagaram U A,1981,19.31,129170
Vizianagaram U A,1991,30.42,177022
Vizianagaram U A,2001,31.09,195801
Vizianagaram U A,2011,39.45,239909
Dhulian U A,1911,0,8298
Dhulian U A,1921,0,8435
Dhulian U A,1931,0,9767
Dhulian U A,1941,0,12613
Dhulian U A,1951,0,15935
Dhulian U A,1961,7.77,17220
Dhulian U A,1971,7.77,22068
Dhulian U A,1981,7.77,25466
Dhulian U A,1991,12.23,50252
Dhulian U A,2001,23.45,138931
Dhulian U A,2011,26.76,239019
Roorkee U A,1901,0,17148
Roorkee U A,1911,0,16584
Roorkee U A,1921,0,16716
Roorkee U A,1931,0,17476
Roorkee U A,1941,0,27364
Roorkee U A,1951,0,33092
Roorkee U A,1961,16.19,45801
Roorkee U A,1971,17.04,62456
Roorkee U A,1981,17.86,87153
Roorkee U A,1991,17.86,103334
Roorkee U A,2001,25.35,155298
Roorkee U A,2011,33.86,238422
Ottappalam U A,1941,0,16868
Ottappalam U A,1951,0,34291
Ottappalam U A,1961,32.09,32858
Ottappalam U A,1971,47.47,57272
Ottappalam U A,1981,49.26,58276
Ottappalam U A,1991,64.94,83736
Ottappalam U A,2001,64.94,91271
Ottappalam U A,2011,174.23,237970
Rewa,1901,0,24608
Rewa,1911,0,26247
Rewa,1921,0,20977
Rewa,1931,0,25206
Rewa,1941,0,26008
Rewa,1951,0,29623
Rewa,1961,12.2,43065
Rewa,1971,52.57,69182
Rewa,1981,52.57,100641
Rewa,1991,54.99,128981
Rewa,2001,54.99,183274
Rewa,2011,102.0,235654
Bulandshahar U A,1901,0,18959
Bulandshahar U A,1911,0,19383
Bulandshahar U A,1921,0,19509
Bulandshahar U A,1931,0,24898
Bulandshahar U A,1941,0,29701
Bulandshahar U A,1951,0,37496
Bulandshahar U A,1961,3.24,44163
Bulandshahar U A,1971,3.29,59505
Bulandshahar U A,1981,9.39,103436
Bulandshahar U A,1991,12.33,127201
Bulandshahar U A,2001,12.22,176425
Bulandshahar U A,2011,39.41,234945
Sivakasi U A,1901,0,13021
Sivakasi U A,1911,0,14022
Sivakasi U A,1921,0,14617
Sivakasi U A,1931,0,15212
Sivakasi U A,1941,0,16626
Sivakasi U A,1951,0,22674
Sivakasi U A,1961,7.51,30690
Sivakasi U A,1971,13.07,60753
Sivakasi U A,1981,31.11,113638
Sivakasi U A,1991,34.27,163082
Sivakasi U A,2001,53.43,201009
Sivakasi U A,2011,124.05,234704
Ranaghat U A,1901,0,11868
Ranaghat U A,1911,0,12504
Ranaghat U A,1921,0,11957
Ranaghat U A,1931,0,13736
Ranaghat U A,1941,0,18301
Ranaghat U A,1951,0,31957
Ranaghat U A,1961,13.24,42889
Ranaghat U A,1971,13.24,58375
Ranaghat U A,1981,23.6,98325
Ranaghat U A,1991,27.72,124695
Ranaghat U A,2001,34.37,173587
Ranaghat U A,2011,48.46,234499
Karur U A,1901,0,12769
Karur U A,1911,0,17674
Karur U A,1921,0,18249
Karur U A,1931,0,19850
Karur U A,1941,0,27575
Karur U A,1951,0,42155
Karur U A,1961,6.03,50564
Karur U A,1971,6.03,65706
Karur U A,1981,11.19,93810
Karur U A,1991,19.03,113669
Karur U A,2001,32.96,153365
Karur U A,2011,53.34,234191
Raichur,1901,0,22165
Raichur,1911,0,25034
Raichur,1921,0,26374
Raichur,1931,0,27910
Raichur,1941,0,34972
Raichur,1951,0,54032
Raichur,1961,52.58,63329
Raichur,1971,22.0,79831
Raichur,1981,28.43,124762
Raichur,1991,75.24,170577
Raichur,2001,43.85,207421
Raichur,2011,43.85,234073
Udhagamandalam U A,1901,0,27121
Udhagamandalam U A,1911,0,34780
Udhagamandalam U A,1921,0,38499
Udhagamandalam U A,1931,0,46231
Udhagamandalam U A,1941,0,57005
Udhagamandalam U A,1951,0,75986
Udhagamandalam U A,1961,74.54,103132
Udhagamandalam U A,1971,81.51,132799
Udhagamandalam U A,1981,81.49,168574
Udhagamandalam U A,1991,79.01,179732
Udhagamandalam U A,2001,253.1,253068
Udhagamandalam U A,2011,134.11,233426
Haldwani,1901,0,7498
Haldwani,1911,0,7605
Haldwani,1921,0,8536
Haldwani,1931,0,11288
Haldwani,1941,0,17976
Haldwani,1951,0,25065
Haldwani,1961,10.62,38032
Haldwani,1971,10.62,52205
Haldwani,1981,10.62,77300
Haldwani,1991,10.62,104195
Haldwani,2001,17.93,158896
Haldwani,2011,49.57,232095
Pali,1901,0,12673
Pali,1911,0,12939
Pali,1921,0,10129
Pali,1931,0,10974
Pali,1941,0,12356
Pali,1951,0,24100
Pali,1961,92.49,33303
Pali,1971,12.95,49834
Pali,1981,12.95,91568
Pali,1991,83.97,136842
Pali,2001,159.0,187641
Pali,2011,159.0,230075
Hosur U A,1901,0,6695
Hosur U A,1911,0,5913
Hosur U A,1921,0,5519
Hosur U A,1931,0,6071
Hosur U A,1941,0,6457
Hosur U A,1951,0,8712
Hosur U A,1961,5.83,11683
Hosur U A,1971,12.62,16591
Hosur U A,1981,12.62,27129
Hosur U A,1991,12.5,41739
Hosur U A,2001,28.8,99651
Hosur U A,2011,59.91,229528
Kanhangad U A,1951,0,19305
Kanhangad U A,1961,32.27,23621
Kanhangad U A,1971,32.34,31869
Kanhangad U A,1981,0,0
Kanhangad U A,1991,51.63,71049
Kanhangad U A,2001,84.08,129367
Kanhangad U A,2011,135.78,229168
Silchar U A,1901,0,9256
Silchar U A,1911,0,8785
Silchar U A,1921,0,10204
Silchar U A,1931,0,13069
Silchar U A,1941,0,16601
Silchar U A,1951,0,34059
Silchar U A,1961,9.06,41062
Silchar U A,1971,10.0,52596
Silchar U A,1981,0,0
Silchar U A,1991,15.75,115483
Silchar U A,2001,30.38,184105
Silchar U A,2011,30.39,229136
Nadiad U A,1901,0,31435
Nadiad U A,1911,0,27145
Nadiad U A,1921,0,31939
Nadiad U A,1931,0,34584
Nadiad U A,1941,0,46510
Nadiad U A,1951,28.49,62645
Nadiad U A,1961,28.28,78952
Nadiad U A,1971,28.58,108269
Nadiad U A,1981,28.48,142689
Nadiad U A,1991,0,170217
Nadiad U A,2001,29.54,196793
Nadiad U A,2011,29.54,225071
Nagercoil,1901,0,25782
Nagercoil,1911,0,29883
Nagercoil,1921,0,34406
Nagercoil,1931,0,42945
Nagercoil,1941,0,51657
Nagercoil,1951,0,79284
Nagercoil,1961,21.75,106207
Nagercoil,1971,24.29,141288
Nagercoil,1981,24.27,171648
Nagercoil,1991,24.27,190084
Nagercoil,2001,24.27,208179
Nagercoil,2011,24.27,224849
Bharuch U A,1901,0,42896
Bharuch U A,1911,0,43403
Bharuch U A,1921,0,42648
Bharuch U A,1931,0,34276
Bharuch U A,1941,0,55810
Bharuch U A,1951,0,62729
Bharuch U A,1961,8.03,73639
Bharuch U A,1971,8.02,92251
Bharuch U A,1981,8.02,112524
Bharuch U A,1991,0,139029
Bharuch U A,2001,20.08,176364
Bharuch U A,2011,27.77,223647
Murwara  Katni,1901,0,14137
Murwara  Katni,1911,0,15812
Murwara  Katni,1921,0,19682
Murwara  Katni,1931,0,21959
Murwara  Katni,1941,0,24630
Murwara  Katni,1951,0,33884
Murwara  Katni,1961,33.77,60472
Murwara  Katni,1971,88.57,86535
Murwara  Katni,1981,80.42,123017
Murwara  Katni,1991,107.1,163431
Murwara  Katni,2001,68.57,187029
Murwara  Katni,2011,68.57,221883
Kancheepuram U A,1901,0,46164
Kancheepuram U A,1911,0,53864
Kancheepuram U A,1921,0,61376
Kancheepuram U A,1931,0,65258
Kancheepuram U A,1941,0,74635
Kancheepuram U A,1951,0,84810
Kancheepuram U A,1961,11.65,92714
Kancheepuram U A,1971,35.95,118464
Kancheepuram U A,1981,36.27,142894
Kancheepuram U A,1991,36.18,168311
Kancheepuram U A,2001,27.37,188733
Kancheepuram U A,2011,27.37,221715
Sambhal,1901,0,42838
Sambhal,1911,0,45276
Sambhal,1921,0,41585
Sambhal,1931,0,44300
Sambhal,1941,0,53887
Sambhal,1951,0,61429
Sambhal,1961,6.22,68940
Sambhal,1971,6.22,86323
Sambhal,1981,10.65,108232
Sambhal,1991,15.65,150869
Sambhal,2001,15.65,182478
Sambhal,2011,15.65,220813
Singrauli,1991,56.9,60207
Singrauli,2001,284.46,185190
Singrauli,2011,284.46,220257
Proddatur U A,1901,0,14370
Proddatur U A,1911,0,15756
Proddatur U A,1921,0,15906
Proddatur U A,1931,0,20124
Proddatur U A,1941,0,26961
Proddatur U A,1951,0,36624
Proddatur U A,1961,7.12,50616
Proddatur U A,1971,7.12,70822
Proddatur U A,1981,7.12,107070
